SampleID,ASV,Count
FMT.0251A,ASV_1352,27.0
FMT.0236H,ASV_1352,28.0
FMT.0236L,ASV_1352,6.0
1773L,ASV_1352,113.0
1493D,ASV_1352,12.0
1393J,ASV_1352,1.0
FMT.0165N,ASV_1352,362.0
1802B,ASV_1354,2708.0
FMT.0244B,ASV_1355,12.0
FMT.0250D,ASV_1355,2.0
FMT.0250I,ASV_1355,17.0
1658H,ASV_1355,4.0
1658J,ASV_1355,5.0
1665B,ASV_1355,14.0
1665G,ASV_1355,37.0
1665I,ASV_1355,6.0
1642P,ASV_1355,2.0
1642R,ASV_1355,20.0
1644A,ASV_1355,7.0
1710A,ASV_1355,4.0
1710G,ASV_1355,26.0
1710H,ASV_1355,17.0
1710J,ASV_1355,27.0
FMT.0250V,ASV_1355,7.0
FMT.0250W,ASV_1355,5.0
1684A,ASV_1355,30.0
1684B,ASV_1355,19.0
1684C,ASV_1355,10.0
1684D,ASV_1355,8.0
1684E,ASV_1355,2.0
1684F,ASV_1355,18.0
1686A,ASV_1355,13.0
1686E,ASV_1355,12.0
1686F,ASV_1355,4.0
1686J,ASV_1355,6.0
1686K,ASV_1355,9.0
1686L,ASV_1355,5.0
1687A,ASV_1355,2.0
1705T,ASV_1355,16.0
1705V,ASV_1355,2.0
1713A,ASV_1355,16.0
1713E,ASV_1355,11.0
1713F,ASV_1355,32.0
1713G,ASV_1355,9.0
1713I,ASV_1355,25.0
1713J,ASV_1355,19.0
1713K,ASV_1355,37.0
1713L,ASV_1355,11.0
1713M,ASV_1355,12.0
1713N,ASV_1355,26.0
1713O,ASV_1355,7.0
1713Q,ASV_1355,2.0
1716C,ASV_1355,2.0
1720H,ASV_1355,3.0
1720I,ASV_1355,1.0
1720J,ASV_1355,23.0
1720K,ASV_1355,15.0
1720L,ASV_1355,1.0
1728B,ASV_1355,2.0
1728C,ASV_1355,11.0
1731A,ASV_1355,2.0
1731E,ASV_1355,4.0
1731F,ASV_1355,20.0
1731G,ASV_1355,4.0
1731I,ASV_1355,3.0
1731K,ASV_1355,54.0
1776K,ASV_1355,3.0
1776L,ASV_1355,10.0
1816A,ASV_1355,3.0
1823E,ASV_1355,2.0
1823H,ASV_1355,10.0
1823N,ASV_1355,1.0
1824B,ASV_1355,8.0
FMT.0041A,ASV_1355,38.0
FMT.0041B,ASV_1355,19.0
FMT.0050K,ASV_1355,19.0
FMT.0063M,ASV_1355,13.0
FMT.0063NN,ASV_1355,17.0
1671A,ASV_1355,36.0
1671B,ASV_1355,37.0
1671E,ASV_1355,3.0
1671F,ASV_1355,14.0
1671G,ASV_1355,7.0
1671H,ASV_1355,15.0
1671I,ASV_1355,5.0
1687F,ASV_1355,6.0
1687H,ASV_1355,10.0
1705D,ASV_1355,2.0
1705I,ASV_1355,5.0
1705J,ASV_1355,5.0
1705L,ASV_1355,2.0
1705M,ASV_1355,7.0
1705O,ASV_1355,2.0
1705P,ASV_1355,19.0
1711A,ASV_1355,19.0
1711C,ASV_1355,6.0
1711D,ASV_1355,3.0
1711E,ASV_1355,5.0
1711F,ASV_1355,7.0
1711G,ASV_1355,10.0
1711H,ASV_1355,4.0
1711K,ASV_1355,13.0
1711L,ASV_1355,21.0
1711M,ASV_1355,12.0
1711N,ASV_1355,27.0
1734A,ASV_1355,4.0
1734C,ASV_1355,13.0
1734D,ASV_1355,22.0
1734E,ASV_1355,28.0
1734F,ASV_1355,20.0
1734H,ASV_1355,19.0
1734J,ASV_1355,11.0
1814P,ASV_1355,3.0
1818N,ASV_1355,72.0
1818O,ASV_1355,6.0
1818P,ASV_1355,23.0
1818Q,ASV_1355,46.0
FMT.0239B,ASV_1355,51.0
FMT.0243J,ASV_1355,209.0
FMT.0238E,ASV_1355,4.0
FMT.0239D,ASV_1355,4.0
FMT.0251E,ASV_1355,20.0
FMT.0251I,ASV_1355,2.0
1786C,ASV_1355,1.0
1645G,ASV_1355,3.0
1645J,ASV_1355,12.0
1648C,ASV_1355,6.0
1648E,ASV_1355,23.0
1658D,ASV_1355,5.0
1658F,ASV_1355,9.0
1663B,ASV_1355,7.0
1663C,ASV_1355,11.0
1663E,ASV_1355,36.0
1663F,ASV_1355,29.0
1663G,ASV_1355,5.0
1665J,ASV_1355,13.0
1665L,ASV_1355,9.0
1665M,ASV_1355,4.0
1669A,ASV_1355,4.0
1669B,ASV_1355,29.0
1669C,ASV_1355,7.0
1690E,ASV_1355,9.0
1690F,ASV_1355,4.0
1690H,ASV_1355,6.0
1690J,ASV_1355,11.0
1690K,ASV_1355,18.0
1690L,ASV_1355,2.0
1709G,ASV_1355,23.0
1709H,ASV_1355,7.0
1709J,ASV_1355,43.0
1716A,ASV_1355,1.0
1720A,ASV_1355,7.0
1720B,ASV_1355,1.0
1720C,ASV_1355,3.0
1721A,ASV_1355,6.0
1721B,ASV_1355,7.0
1721E,ASV_1355,2.0
1721F,ASV_1355,2.0
1721G,ASV_1355,2.0
1726A,ASV_1355,3.0
1728G,ASV_1355,4.0
1730A,ASV_1355,2.0
1730B,ASV_1355,5.0
1730C,ASV_1355,10.0
1730D,ASV_1355,3.0
1736A,ASV_1355,3.0
1736B,ASV_1355,3.0
1736C,ASV_1355,10.0
1755A,ASV_1355,7.0
1755B,ASV_1355,2.0
1755D,ASV_1355,2.0
1755I,ASV_1355,6.0
1755J,ASV_1355,8.0
1809M,ASV_1356,77.0
1909M,ASV_1356,46.0
FMT.0107S,ASV_1356,129.0
FMT.0240O,ASV_1356,95.0
1789D,ASV_1356,21.0
1848C,ASV_1356,2269.0
FMT.0066L,ASV_1356,65.0
1848H,ASV_1358,2691.0
1921E,ASV_1359,2641.0
1865H,ASV_1359,45.0
1965D,ASV_1360,963.0
1965E,ASV_1360,224.0
1965G,ASV_1360,3.0
1976E,ASV_1360,146.0
1839E,ASV_1360,1153.0
1965A,ASV_1360,112.0
1965B,ASV_1360,73.0
FMT.0244M,ASV_1361,614.0
FMT.0169P,ASV_1361,3.0
FMT.0172L,ASV_1361,12.0
1909J,ASV_1361,34.0
1186G,ASV_1361,98.0
1371H,ASV_1361,3.0
1630H,ASV_1361,16.0
FMT.0229J,ASV_1361,7.0
1789I,ASV_1361,7.0
1560F,ASV_1361,11.0
1560G,ASV_1361,23.0
1713F,ASV_1362,2.0
1720K,ASV_1362,22.0
1766O,ASV_1362,166.0
FMT.0063NN,ASV_1362,225.0
FMT.0250L,ASV_1362,84.0
1976D,ASV_1362,46.0
1976E,ASV_1362,23.0
1772B,ASV_1362,26.0
1789E,ASV_1362,830.0
972Q,ASV_1362,35.0
1372Q,ASV_1362,442.0
1777F,ASV_1362,80.0
1720C,ASV_1362,27.0
1726A,ASV_1362,48.0
1730C,ASV_1362,4.0
1574K,ASV_1363,841.0
FMT.0157E,ASV_1363,1001.0
FMT.0064X,ASV_1363,508.0
FMT.0091II,ASV_1363,283.0
1574H,ASV_1363,12.0
1574I,ASV_1363,19.0
FMT.0161Q,ASV_1364,9.0
1713A,ASV_1364,6.0
1705P,ASV_1364,47.0
FMT.0107O,ASV_1364,93.0
1630K,ASV_1364,16.0
FMT.0212F,ASV_1364,63.0
1432H,ASV_1364,149.0
1663C,ASV_1364,94.0
FMT.0186K,ASV_1364,45.0
2105F,ASV_1364,54.0
FMT.0197P,ASV_1364,1069.0
1848K,ASV_1364,382.0
FMT.0063C,ASV_1364,96.0
FMT.0136D,ASV_1364,530.0
1432L,ASV_1365,486.0
FMT.0197G,ASV_1365,242.0
FMT.0224O,ASV_1365,223.0
FMT.0186G,ASV_1365,330.0
2015C,ASV_1365,196.0
2105B,ASV_1365,127.0
1493F,ASV_1365,123.0
FMT.0169D,ASV_1365,78.0
1560B,ASV_1365,221.0
1574D,ASV_1365,104.0
1580I,ASV_1365,108.0
1687O,ASV_1366,2651.0
FMT.0248I,ASV_1368,246.0
628M,ASV_1368,123.0
FMT.0229J,ASV_1368,48.0
1965D,ASV_1368,27.0
1772B,ASV_1368,55.0
FMT.0173A,ASV_1368,46.0
1460D,ASV_1368,68.0
1493F,ASV_1368,479.0
FMT.0010F,ASV_1368,869.0
1957L,ASV_1369,27.0
1642R,ASV_1372,33.0
1921F,ASV_1372,1493.0
FMT.0244B,ASV_1373,14.0
FMT.0250D,ASV_1373,3.0
1658H,ASV_1373,12.0
1658J,ASV_1373,7.0
1665B,ASV_1373,15.0
1665G,ASV_1373,26.0
1665I,ASV_1373,3.0
1642P,ASV_1373,3.0
1642R,ASV_1373,8.0
1644A,ASV_1373,3.0
1710G,ASV_1373,26.0
1710H,ASV_1373,14.0
1710J,ASV_1373,13.0
FMT.0250V,ASV_1373,5.0
FMT.0250W,ASV_1373,1.0
1684A,ASV_1373,66.0
1684B,ASV_1373,24.0
1684C,ASV_1373,4.0
1684D,ASV_1373,13.0
1684E,ASV_1373,5.0
1684F,ASV_1373,18.0
1686A,ASV_1373,14.0
1686C,ASV_1373,38.0
1686E,ASV_1373,5.0
1686F,ASV_1373,3.0
1686J,ASV_1373,6.0
1686K,ASV_1373,11.0
1686L,ASV_1373,8.0
1687A,ASV_1373,3.0
1705V,ASV_1373,6.0
1713E,ASV_1373,17.0
1713F,ASV_1373,60.0
1713G,ASV_1373,3.0
1713I,ASV_1373,5.0
1713J,ASV_1373,24.0
1713K,ASV_1373,32.0
1713L,ASV_1373,27.0
1713M,ASV_1373,19.0
1713N,ASV_1373,11.0
1713O,ASV_1373,7.0
1713Q,ASV_1373,4.0
1716C,ASV_1373,4.0
1720H,ASV_1373,2.0
1720I,ASV_1373,2.0
1720J,ASV_1373,14.0
1720K,ASV_1373,15.0
1720L,ASV_1373,4.0
1728B,ASV_1373,2.0
1728C,ASV_1373,14.0
1731A,ASV_1373,4.0
1731E,ASV_1373,1.0
1731F,ASV_1373,12.0
1731G,ASV_1373,20.0
1731I,ASV_1373,4.0
1731K,ASV_1373,92.0
1766B,ASV_1373,3.0
1776K,ASV_1373,1.0
1776L,ASV_1373,4.0
1823E,ASV_1373,2.0
1823H,ASV_1373,1.0
1823N,ASV_1373,3.0
1824B,ASV_1373,1.0
FMT.0041A,ASV_1373,39.0
FMT.0041B,ASV_1373,31.0
FMT.0050K,ASV_1373,29.0
FMT.0063M,ASV_1373,10.0
FMT.0063MM,ASV_1373,5.0
FMT.0063NN,ASV_1373,11.0
1671A,ASV_1373,19.0
1671B,ASV_1373,36.0
1671E,ASV_1373,3.0
1671F,ASV_1373,6.0
1671G,ASV_1373,6.0
1671H,ASV_1373,7.0
1671I,ASV_1373,8.0
1687F,ASV_1373,4.0
1687H,ASV_1373,3.0
1705D,ASV_1373,2.0
1705F,ASV_1373,22.0
1705I,ASV_1373,2.0
1705J,ASV_1373,1.0
1705L,ASV_1373,3.0
1705M,ASV_1373,8.0
1705O,ASV_1373,1.0
1705P,ASV_1373,8.0
1711A,ASV_1373,12.0
1711C,ASV_1373,18.0
1711D,ASV_1373,19.0
1711E,ASV_1373,5.0
1711F,ASV_1373,6.0
1711G,ASV_1373,3.0
1711H,ASV_1373,4.0
1711K,ASV_1373,5.0
1711L,ASV_1373,21.0
1711M,ASV_1373,8.0
1711N,ASV_1373,7.0
1734A,ASV_1373,3.0
1734C,ASV_1373,10.0
1734D,ASV_1373,14.0
1734E,ASV_1373,18.0
1734F,ASV_1373,47.0
1734H,ASV_1373,16.0
1734J,ASV_1373,8.0
1814P,ASV_1373,2.0
1818N,ASV_1373,38.0
1818O,ASV_1373,13.0
1818P,ASV_1373,24.0
1818Q,ASV_1373,30.0
FMT.0239B,ASV_1373,13.0
FMT.0243J,ASV_1373,166.0
FMT.0238E,ASV_1373,1.0
FMT.0239D,ASV_1373,1.0
FMT.0244H,ASV_1373,2.0
FMT.0251E,ASV_1373,4.0
FMT.0251I,ASV_1373,2.0
1708D,ASV_1373,5.0
1786C,ASV_1373,5.0
1645G,ASV_1373,4.0
1645J,ASV_1373,11.0
1648C,ASV_1373,5.0
1648E,ASV_1373,56.0
1656N,ASV_1373,29.0
1658D,ASV_1373,4.0
1658F,ASV_1373,3.0
1663B,ASV_1373,11.0
1663C,ASV_1373,9.0
1663E,ASV_1373,29.0
1663F,ASV_1373,44.0
1663G,ASV_1373,15.0
1665J,ASV_1373,21.0
1665L,ASV_1373,9.0
1669A,ASV_1373,3.0
1669B,ASV_1373,29.0
1669C,ASV_1373,9.0
1690E,ASV_1373,2.0
1690F,ASV_1373,1.0
1690H,ASV_1373,3.0
1690J,ASV_1373,6.0
1690K,ASV_1373,25.0
1690L,ASV_1373,2.0
1709G,ASV_1373,7.0
1709H,ASV_1373,8.0
1709J,ASV_1373,45.0
1720A,ASV_1373,11.0
1720B,ASV_1373,5.0
1720C,ASV_1373,6.0
1721A,ASV_1373,9.0
1721B,ASV_1373,11.0
1721E,ASV_1373,1.0
1721F,ASV_1373,2.0
1721G,ASV_1373,6.0
1726A,ASV_1373,5.0
1730A,ASV_1373,1.0
1730B,ASV_1373,5.0
1730C,ASV_1373,3.0
1730D,ASV_1373,6.0
1736A,ASV_1373,5.0
1736B,ASV_1373,5.0
1736C,ASV_1373,5.0
1755A,ASV_1373,4.0
1755B,ASV_1373,1.0
1755D,ASV_1373,2.0
1755I,ASV_1373,1.0
1755J,ASV_1373,4.0
FMT.0245I,ASV_1374,81.0
FMT.0250V,ASV_1374,1633.0
1713L,ASV_1374,30.0
1711K,ASV_1374,47.0
1706D,ASV_1374,5.0
1789K,ASV_1374,678.0
1669A,ASV_1374,98.0
1461L,ASV_1375,108.0
1393A,ASV_1375,366.0
1546I,ASV_1375,60.0
1461D,ASV_1375,75.0
1856B,ASV_1375,30.0
1493N,ASV_1375,1506.0
1560E,ASV_1375,465.0
FMT.0250V,ASV_1376,2599.0
1684E,ASV_1377,126.0
1816B,ASV_1377,1583.0
1671B,ASV_1377,55.0
1648E,ASV_1377,44.0
1695B,ASV_1377,193.0
1695A,ASV_1377,275.0
1809M,ASV_1378,46.0
1443A,ASV_1378,106.0
FMT.0189D,ASV_1378,197.0
FMT.0157N,ASV_1378,216.0
FMT.0215C,ASV_1378,299.0
1431F,ASV_1378,14.0
1789D,ASV_1378,51.0
FMT.0189C,ASV_1378,194.0
1848C,ASV_1378,92.0
1965A,ASV_1378,634.0
FMT.0208G,ASV_1378,127.0
1909J,ASV_1379,321.0
1713B,ASV_1379,1762.0
FMT.0107P,ASV_1379,129.0
FMT.0240L,ASV_1379,115.0
1663D,ASV_1379,165.0
1858A,ASV_1379,35.0
1588D,ASV_1380,117.0
FMT.0197C,ASV_1380,27.0
FMT.0191L,ASV_1380,557.0
1511D,ASV_1380,1880.0
FMT.0107I,ASV_1381,1671.0
FMT.0124I,ASV_1381,903.0
FMT.0106R,ASV_1382,24.0
195E,ASV_1385,2563.0
1246M,ASV_1387,2560.0
FMT.0248I,ASV_1388,261.0
628M,ASV_1388,111.0
FMT.0229J,ASV_1388,53.0
1546A,ASV_1388,6.0
FMT.0173A,ASV_1388,59.0
1460D,ASV_1388,68.0
1493F,ASV_1388,529.0
FMT.0010F,ASV_1388,741.0
1711A,ASV_1389,22.0
FMT.0192M,ASV_1389,22.0
FMT.0192F,ASV_1389,12.0
FMT.0165I,ASV_1389,46.0
FMT.0023K,ASV_1389,2076.0
1705F,ASV_1392,129.0
634F,ASV_1392,680.0
FMT.0243J,ASV_1392,401.0
1937E,ASV_1392,224.0
1233FF,ASV_1392,571.0
1243Y,ASV_1392,540.0
FMT.0245D,ASV_1393,2544.0
FMT.0157C,ASV_1394,2542.0
1462B,ASV_1395,240.0
1366L,ASV_1395,93.0
1588F,ASV_1395,53.0
FMT.0197E,ASV_1395,70.0
FMT.0173N,ASV_1395,253.0
1461R,ASV_1395,126.0
1511F,ASV_1395,1077.0
1394H,ASV_1395,252.0
1574D,ASV_1395,130.0
1902I,ASV_1396,27.0
1705V,ASV_1396,40.0
1705E,ASV_1396,30.0
FMT.0107A,ASV_1396,2092.0
1366M,ASV_1396,26.0
FMT.0236O,ASV_1396,44.0
FMT.0197F,ASV_1396,22.0
1656K,ASV_1396,56.0
1839B,ASV_1396,32.0
1574E,ASV_1396,27.0
FMT.0061J,ASV_1396,135.0
1809M,ASV_1397,63.0
1443A,ASV_1397,145.0
FMT.0189D,ASV_1397,195.0
FMT.0157N,ASV_1397,206.0
FMT.0215C,ASV_1397,352.0
1789D,ASV_1397,34.0
FMT.0189C,ASV_1397,180.0
1848C,ASV_1397,97.0
1965A,ASV_1397,608.0
FMT.0208G,ASV_1397,113.0
1680B,ASV_1399,537.0
1710J,ASV_1399,1370.0
1731G,ASV_1399,86.0
1818O,ASV_1399,114.0
1709H,ASV_1399,110.0
FMT.0219B,ASV_1399,152.0
1873B,ASV_1399,23.0
FMT.0161B,ASV_1400,143.0
1479B,ASV_1400,51.0
FMT.0180L,ASV_1400,267.0
1366L,ASV_1400,228.0
628N,ASV_1400,116.0
1588F,ASV_1400,689.0
FMT.0197E,ASV_1400,246.0
1393M,ASV_1400,177.0
1394H,ASV_1400,195.0
FMT.0250J,ASV_1401,44.0
1658J,ASV_1401,1208.0
1186R,ASV_1401,728.0
FMT.0028I,ASV_1401,221.0
FMT.0028N,ASV_1401,286.0
1934F,ASV_1405,328.0
1711G,ASV_1405,143.0
1818P,ASV_1405,263.0
634F,ASV_1405,777.0
1479B,ASV_1405,91.0
1798L,ASV_1405,156.0
1233FF,ASV_1405,391.0
1243Y,ASV_1405,358.0
FMT.0244J,ASV_1406,62.0
1896F,ASV_1406,36.0
1686H,ASV_1406,129.0
FMT.0063K,ASV_1406,85.0
1687E,ASV_1406,129.0
1461L,ASV_1406,5.0
FMT.0063QQ,ASV_1406,502.0
1965L,ASV_1406,48.0
FMT.0182K,ASV_1406,177.0
1645I,ASV_1406,479.0
1838B,ASV_1406,18.0
1798L,ASV_1406,336.0
1721G,ASV_1406,148.0
FMT.0061CC,ASV_1406,121.0
FMT.0009A,ASV_1407,2497.0
FMT.0196F,ASV_1408,249.0
FMT.0232J,ASV_1408,494.0
FMT.0171D,ASV_1408,171.0
FMT.0200A,ASV_1408,332.0
FMT.0171Q,ASV_1408,982.0
FMT.0192N,ASV_1410,66.0
1630D,ASV_1410,147.0
1630H,ASV_1410,311.0
FMT.0157O,ASV_1410,50.0
FMT.0197U,ASV_1410,212.0
FMT.0224O,ASV_1410,695.0
1493F,ASV_1410,415.0
1530C,ASV_1410,248.0
FMT.0208L,ASV_1410,111.0
1713J,ASV_1411,350.0
1711H,ASV_1411,140.0
FMT.0192I,ASV_1411,123.0
FMT.0171B,ASV_1411,20.0
1789I,ASV_1411,202.0
FMT.0192B,ASV_1411,316.0
2105Q,ASV_1411,29.0
1893C,ASV_1411,12.0
1393M,ASV_1411,137.0
FMT.0245I,ASV_1412,79.0
FMT.0250V,ASV_1412,1559.0
1713L,ASV_1412,43.0
1711K,ASV_1412,29.0
FMT.0157H,ASV_1412,7.0
1706D,ASV_1412,5.0
1789K,ASV_1412,635.0
1669A,ASV_1412,95.0
FMT.0192D,ASV_1412,6.0
1957L,ASV_1414,31.0
195E,ASV_1415,2465.0
FMT.0192Q,ASV_1416,321.0
FMT.0154J,ASV_1416,56.0
FMT.0192T,ASV_1416,76.0
1380K,ASV_1416,545.0
1710G,ASV_1417,2458.0
1814O,ASV_1419,500.0
FMT.0161T,ASV_1419,4.0
1728F,ASV_1419,4.0
FMT.0232H,ASV_1419,393.0
1617P,ASV_1419,390.0
972O,ASV_1419,799.0
1443F,ASV_1420,54.0
FMT.0200I,ASV_1420,280.0
1622J,ASV_1420,231.0
1479C,ASV_1420,135.0
FMT.0219D,ASV_1420,150.0
1431A,ASV_1420,1603.0
FMT.0180F,ASV_1421,17.0
FMT.0192I,ASV_1421,50.0
FMT.0157F,ASV_1421,79.0
FMT.0219G,ASV_1421,60.0
FMT.0171B,ASV_1421,32.0
1789I,ASV_1421,6.0
FMT.0192B,ASV_1421,156.0
2105Q,ASV_1421,73.0
FMT.0100E,ASV_1421,323.0
FMT.0208M,ASV_1421,57.0
1393M,ASV_1421,114.0
1580M,ASV_1421,10.0
FMT.0161Q,ASV_1423,9.0
FMT.0107O,ASV_1423,93.0
1630K,ASV_1423,24.0
FMT.0212F,ASV_1423,69.0
1432H,ASV_1423,135.0
1663C,ASV_1423,132.0
2105F,ASV_1423,51.0
FMT.0197P,ASV_1423,1049.0
1848K,ASV_1423,369.0
FMT.0136D,ASV_1423,507.0
1866C,ASV_1424,2435.0
1708D,ASV_1425,2426.0
1686F,ASV_1426,28.0
1687C,ASV_1426,15.0
1705J,ASV_1426,31.0
1734D,ASV_1426,1821.0
1461L,ASV_1426,5.0
1789J,ASV_1426,105.0
1826A,ASV_1426,119.0
1648E,ASV_1426,6.0
1881A,ASV_1426,28.0
1865B,ASV_1427,2423.0
1909F,ASV_1429,2417.0
1713N,ASV_1430,37.0
1757J,ASV_1430,235.0
1711M,ASV_1430,45.0
FMT.0192M,ASV_1430,51.0
FMT.0157J,ASV_1430,409.0
FMT.0169I,ASV_1430,33.0
972D,ASV_1430,736.0
1669C,ASV_1430,471.0
FMT.0192F,ASV_1430,54.0
FMT.0165I,ASV_1430,77.0
1581D,ASV_1430,97.0
FMT.0157E,ASV_1431,315.0
FMT.0251D,ASV_1431,6.0
1588D,ASV_1431,528.0
FMT.0120L,ASV_1431,152.0
FMT.0061CC,ASV_1431,56.0
FMT.0250D,ASV_1432,708.0
1684F,ASV_1432,15.0
1705V,ASV_1432,6.0
1720K,ASV_1432,21.0
1687O,ASV_1432,1393.0
FMT.0171Q,ASV_1432,4.0
FMT.0066P,ASV_1432,263.0
1686H,ASV_1433,411.0
FMT.0063K,ASV_1433,143.0
1687E,ASV_1433,267.0
1645I,ASV_1433,1052.0
1721G,ASV_1433,151.0
FMT.0192I,ASV_1434,61.0
FMT.0157F,ASV_1434,93.0
FMT.0219G,ASV_1434,37.0
FMT.0192B,ASV_1434,160.0
2105Q,ASV_1434,71.0
FMT.0100E,ASV_1434,267.0
FMT.0208M,ASV_1434,84.0
1393M,ASV_1434,109.0
1806D,ASV_1435,58.0
1814N,ASV_1435,3.0
1658J,ASV_1435,917.0
1909G,ASV_1435,137.0
1713K,ASV_1435,64.0
1757K,ASV_1435,37.0
1757P,ASV_1435,298.0
1823G,ASV_1435,81.0
FMT.0063BBB,ASV_1435,354.0
FMT.0107N,ASV_1435,12.0
FMT.0197E,ASV_1435,33.0
1690F,ASV_1435,23.0
FMT.0200C,ASV_1435,146.0
1574B,ASV_1435,168.0
1921E,ASV_1436,15.0
FMT.0063BBB,ASV_1436,40.0
FMT.0160O,ASV_1436,125.0
1838E,ASV_1436,89.0
FMT.0192C,ASV_1436,11.0
1560D,ASV_1436,1476.0
FMT.0028L,ASV_1436,599.0
FMT.0035H,ASV_1436,50.0
1921F,ASV_1437,278.0
FMT.0192Q,ASV_1437,403.0
FMT.0232C,ASV_1437,287.0
FMT.0169K,ASV_1437,15.0
FMT.0154J,ASV_1437,818.0
FMT.0192T,ASV_1437,60.0
1380K,ASV_1437,316.0
1710G,ASV_1438,75.0
1684C,ASV_1438,24.0
1686F,ASV_1438,45.0
1686H,ASV_1438,47.0
1686J,ASV_1438,28.0
1713N,ASV_1438,49.0
1716C,ASV_1438,28.0
1720H,ASV_1438,158.0
1720K,ASV_1438,73.0
1728B,ASV_1438,12.0
1731K,ASV_1438,50.0
1814P,ASV_1438,53.0
FMT.0063FFF,ASV_1438,16.0
FMT.0063JJ,ASV_1438,514.0
FMT.0063WW,ASV_1438,16.0
FMT.0107A,ASV_1438,111.0
FMT.0107G,ASV_1438,189.0
FMT.0107P,ASV_1438,35.0
1645I,ASV_1438,199.0
1721A,ASV_1438,65.0
1721E,ASV_1438,27.0
1721G,ASV_1438,57.0
FMT.0242H,ASV_1439,211.0
FMT.0245I,ASV_1439,492.0
1798F,ASV_1440,1558.0
1186M,ASV_1441,485.0
1371C,ASV_1441,39.0
FMT.0197Q,ASV_1441,84.0
FMT.0186D,ASV_1441,298.0
1530C,ASV_1441,546.0
1393I,ASV_1441,67.0
FMT.0122D,ASV_1441,612.0
1372Q,ASV_1442,2391.0
1705L,ASV_1443,41.0
FMT.0107I,ASV_1443,14.0
1630G,ASV_1443,397.0
2105B,ASV_1443,40.0
1532C,ASV_1443,903.0
1777F,ASV_1443,357.0
1393K,ASV_1443,63.0
1736A,ASV_1443,7.0
FMT.0244B,ASV_1444,1155.0
FMT.0239D,ASV_1444,1230.0
1921F,ASV_1445,282.0
FMT.0192Q,ASV_1445,426.0
FMT.0232C,ASV_1445,296.0
FMT.0154J,ASV_1445,817.0
FMT.0192T,ASV_1445,50.0
1380K,ASV_1445,294.0
FMT.0242E,ASV_1446,3.0
1644A,ASV_1446,41.0
FMT.0063NN,ASV_1446,100.0
1705P,ASV_1446,4.0
1711A,ASV_1446,7.0
1711E,ASV_1446,64.0
1734C,ASV_1446,999.0
FMT.0239B,ASV_1446,6.0
FMT.0251E,ASV_1446,2.0
FMT.0236M,ASV_1446,3.0
FMT.0236N,ASV_1446,26.0
1648E,ASV_1446,5.0
1665L,ASV_1446,99.0
1669C,ASV_1446,571.0
1720A,ASV_1446,59.0
1720C,ASV_1446,21.0
1730C,ASV_1446,19.0
1736A,ASV_1446,7.0
1736B,ASV_1446,48.0
1755D,ASV_1446,17.0
FMT.0028N,ASV_1446,127.0
1705L,ASV_1447,34.0
1630G,ASV_1447,414.0
FMT.0197T,ASV_1447,7.0
2105B,ASV_1447,41.0
1532C,ASV_1447,934.0
1777F,ASV_1447,244.0
1393K,ASV_1447,45.0
1736A,ASV_1447,10.0
FMT.0061V,ASV_1447,45.0
1380D,ASV_1448,415.0
1588F,ASV_1448,217.0
FMT.0197G,ASV_1448,231.0
FMT.0197R,ASV_1448,112.0
FMT.0161K,ASV_1448,192.0
FMT.0173A,ASV_1448,306.0
FMT.0173N,ASV_1448,308.0
1511C,ASV_1448,46.0
1511D,ASV_1448,357.0
FMT.0250W,ASV_1449,11.0
1713J,ASV_1449,241.0
FMT.0243J,ASV_1449,2076.0
1669C,ASV_1449,50.0
FMT.0236N,ASV_1450,4.0
FMT.0023E,ASV_1450,2373.0
FMT.0147MM,ASV_1451,2377.0
1687L,ASV_1452,2025.0
1785A,ASV_1452,333.0
1710G,ASV_1453,135.0
1713J,ASV_1453,130.0
1711E,ASV_1453,33.0
FMT.0243J,ASV_1453,1054.0
1786G,ASV_1453,67.0
1462E,ASV_1454,161.0
FMT.0197H,ASV_1454,41.0
1461U,ASV_1454,67.0
1530B,ASV_1454,797.0
1394I,ASV_1454,111.0
1574F,ASV_1454,312.0
FMT.0028N,ASV_1454,533.0
FMT.0124D,ASV_1454,162.0
1371C,ASV_1455,2353.0
FMT.0157E,ASV_1456,1841.0
1617C,ASV_1456,512.0
1686H,ASV_1458,95.0
FMT.0063K,ASV_1458,10.0
1687E,ASV_1458,21.0
1772K,ASV_1458,48.0
1826C,ASV_1458,156.0
FMT.0224O,ASV_1458,31.0
1645I,ASV_1458,178.0
1721G,ASV_1458,18.0
1380D,ASV_1460,304.0
1588F,ASV_1460,249.0
FMT.0173N,ASV_1460,384.0
1460E,ASV_1460,36.0
1460F,ASV_1460,62.0
2105B,ASV_1460,157.0
1511B,ASV_1460,87.0
FMT.0197O,ASV_1460,186.0
1848C,ASV_1461,2326.0
1398I,ASV_1465,2322.0
FMT.0164F,ASV_1467,2311.0
FMT.0169O,ASV_1468,174.0
1380C,ASV_1468,50.0
FMT.0157N,ASV_1468,1383.0
FMT.0215D,ASV_1468,141.0
FMT.0161M,ASV_1468,134.0
FMT.0189M,ASV_1468,45.0
1394H,ASV_1468,293.0
1665G,ASV_1469,5.0
FMT.0063AAA,ASV_1469,312.0
FMT.0063BBB,ASV_1469,380.0
FMT.0063FFF,ASV_1469,16.0
FMT.0063TT,ASV_1469,31.0
FMT.0107M,ASV_1469,8.0
